Region,Country ISO-3 Code,Country,Year,Dimension,Dimension Value,Dimension Value Order,Anthropometric Indicator,Indicator Description,Prevalence Estimate %,Under-Five Population (million),Country Avg
European,ALB,Albania,2008,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),23.056171799999998,863.7113037109375,23.2350752
European,ALB,Albania,2008,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),22.7242708,443.5110778808594,23.2350752
European,ALB,Albania,2008,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),24.212695699999998,925.6000366210938,23.187534499999998
European,ALB,Albania,2008,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),21.060553199999998,476.8038635253906,23.187534499999998
European,ALB,Albania,2008,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),6.8389617,966.087158203125,6.2851183
European,ALB,Albania,2008,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),5.0971664,494.07080078125,6.2851183
European,ALB,Albania,2008,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),9.315782,863.7113037109375,9.579505
European,ALB,Albania,2008,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),9.843665399999999,443.5110778808594,9.579505
European,ALB,Albania,2008,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.9993282,863.7113037109375,5.9348997
European,ALB,Albania,2008,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.186931599999999,443.5110778808594,5.9348997
European,ALB,Albania,2017,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),5.1560767,24.77199363708496,16.3989902
European,ALB,Albania,2017,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),16.029037499999998,1124.1695556640625,16.3989902
European,ALB,Albania,2017,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),17.2569364,1130.73388671875,16.3989902
European,ALB,Albania,2017,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),12.5787556,1140.6241455078125,11.3233499
European,ALB,Albania,2017,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),9.5793106,1138.3997802734375,11.3233499
European,ALB,Albania,2017,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),1.4973427,1161.3843994140625,1.4787888
European,ALB,Albania,2017,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),1.44255,1160.0296630859375,1.4787888
European,ALB,Albania,2017,Education (mother),No education,1,Wasting,Wasting prevalence in children aged < 5 years (%),2.8491934999999997,24.77199363708496,1.5842170999999998
European,ALB,Albania,2017,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),1.8470354,1124.1695556640625,1.5842170999999998
European,ALB,Albania,2017,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),1.3223432,1130.73388671875,1.5842170999999998
European,ALB,Albania,2017,Education (mother),No education,1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.8491934999999997,24.77199363708496,0.5371997
European,ALB,Albania,2017,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5972559,1124.1695556640625,0.5371997
European,ALB,Albania,2017,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.43604129999999997,1130.73388671875,0.5371997
African,DZA,Algeria,2006,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),10.733379399999999,4170.30029296875,12.8767967
African,DZA,Algeria,2006,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),12.4651432,2609.1650390625,12.8767967
African,DZA,Algeria,2006,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),14.3344373,6869.1611328125,12.8767967
African,DZA,Algeria,2006,Education (mother),No education,1,Stunting,Stunting prevalence in children aged < 5 years (%),20.2818751,4148.818359375,15.445514
African,DZA,Algeria,2006,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),15.5466825,2629.491943359375,15.445514
African,DZA,Algeria,2006,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),12.5101134,6926.2119140625,15.445514
African,DZA,Algeria,2006,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),4.8394192,4201.796875,3.4481819999999996
African,DZA,Algeria,2006,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),3.7225842,2662.708251953125,3.4481819999999996
African,DZA,Algeria,2006,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.5114017,7020.1591796875,3.4481819999999996
African,DZA,Algeria,2006,Education (mother),No education,1,Wasting,Wasting prevalence in children aged < 5 years (%),4.0905148,4170.30029296875,4.1309889
African,DZA,Algeria,2006,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),4.508986,2609.1650390625,4.1309889
African,DZA,Algeria,2006,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),4.0119831,6869.1611328125,4.1309889
African,DZA,Algeria,2006,Education (mother),No education,1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.663921,4170.30029296875,1.7385279999999999
African,DZA,Algeria,2006,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.9798432,2609.1650390625,1.7385279999999999
African,DZA,Algeria,2006,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.6921614999999999,6869.1611328125,1.7385279999999999
African,DZA,Algeria,2012,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),11.206764699999999,2491.1123046875,12.4145389
African,DZA,Algeria,2012,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),12.4953121,6615.0751953125,12.4145389
African,DZA,Algeria,2012,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),12.9001051,4544.78369140625,12.4145389
African,DZA,Algeria,2012,Education (mother),No education,1,Stunting,Stunting prevalence in children aged < 5 years (%),14.1690969,2494.98779296875,11.6895974
African,DZA,Algeria,2012,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),11.6417333,6654.4970703125,11.6895974
African,DZA,Algeria,2012,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),10.3994802,4568.69970703125,11.6895974
African,DZA,Algeria,2012,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),3.6243428,2515.244873046875,3.0486486999999998
African,DZA,Algeria,2012,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),3.1380239999999997,6721.765625,3.0486486999999998
African,DZA,Algeria,2012,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.6100119999999998,4604.7451171875,3.0486486999999998
African,DZA,Algeria,2012,Education (mother),No education,1,Wasting,Wasting prevalence in children aged < 5 years (%),4.7219049,2491.1123046875,4.1067507
African,DZA,Algeria,2012,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),3.9538257,6615.0751953125,4.1067507
African,DZA,Algeria,2012,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),4.0079791,4544.78369140625,4.1067507
African,DZA,Algeria,2012,Education (mother),No education,1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3980439,2491.1123046875,1.3761207
African,DZA,Algeria,2012,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3480398999999998,6615.0751953125,1.3761207
African,DZA,Algeria,2012,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4102789999999998,4544.78369140625,1.3761207
African,DZA,Algeria,2018,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),12.8565475,1735.011474609375,12.757383299999999
African,DZA,Algeria,2018,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),13.0105987,2068.7255859375,12.757383299999999
African,DZA,Algeria,2018,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),12.6886487,10124.3525390625,12.757383299999999
African,DZA,Algeria,2018,Education (mother),No education,1,Stunting,Stunting prevalence in children aged < 5 years (%),15.3093934,1747.2110595703125,9.8092869
African,DZA,Algeria,2018,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),9.975519799999999,2081.597900390625,9.8092869
African,DZA,Algeria,2018,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),8.8306427,10173.1376953125,9.8092869
African,DZA,Algeria,2018,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),3.7144880999999996,1777.05126953125,2.6566038
African,DZA,Algeria,2018,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),2.5244375999999997,2117.358154296875,2.6566038
African,DZA,Algeria,2018,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.5024398999999997,10379.037109375,2.6566038
African,DZA,Algeria,2018,Education (mother),No education,1,Wasting,Wasting prevalence in children aged < 5 years (%),2.7197551,1735.011474609375,2.7027658999999997
African,DZA,Algeria,2018,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),2.2888124,2068.7255859375,2.7027658999999997
African,DZA,Algeria,2018,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),2.7844384,10124.3525390625,2.7027658999999997
African,DZA,Algeria,2018,Education (mother),No education,1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.0477954,1735.011474609375,1.2761832
African,DZA,Algeria,2018,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.145233,2068.7255859375,1.2761832
African,DZA,Algeria,2018,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3420794,10124.3525390625,1.2761832
African,AGO,Angola,2015,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),3.0847153,2129.225341796875,3.3736425999999997
African,AGO,Angola,2015,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),3.2649044,2743.95849609375,3.3736425999999997
African,AGO,Angola,2015,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),4.2925473,2088.589111328125,3.3736425999999997
African,AGO,Angola,2015,Education (mother),No education,1,Stunting,Stunting prevalence in children aged < 5 years (%),45.611584199999996,2067.661376953125,37.5711352
African,AGO,Angola,2015,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),40.7328814,2718.319091796875,37.5711352
African,AGO,Angola,2015,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),24.728238599999997,2090.651123046875,37.5711352
African,AGO,Angola,2015,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),25.2950132,2101.17626953125,19.0377042
African,AGO,Angola,2015,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),20.7627311,2751.48046875,19.0377042
African,AGO,Angola,2015,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),10.8719669,2104.68896484375,19.0377042
African,AGO,Angola,2015,Education (mother),No education,1,Wasting,Wasting prevalence in children aged < 5 years (%),5.7766449,2129.225341796875,4.9209941
African,AGO,Angola,2015,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),5.2743252,2743.95849609375,4.9209941
African,AGO,Angola,2015,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),3.9385035999999998,2088.589111328125,4.9209941
African,AGO,Angola,2015,Education (mother),No education,1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.5314454,2129.225341796875,1.093515
African,AGO,Angola,2015,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.0973039,2743.95849609375,1.093515
African,AGO,Angola,2015,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.6070736,2088.589111328125,1.093515
European,ARM,Armenia,2000,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),15.687197399999999,1466.4912109375,15.6687006
European,ARM,Armenia,2000,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),17.3518151,1479.123779296875,17.3315302
European,ARM,Armenia,2000,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.5561575,1484.5323486328125,2.55318
European,ARM,Armenia,2000,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),2.5378224,1466.4912109375,2.53483
European,ARM,Armenia,2000,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.7449171,1466.4912109375,0.7440386999999999
European,ARM,Armenia,2005,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),11.5329385,1279.02490234375,11.351973599999999
European,ARM,Armenia,2005,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),17.167432599999998,1325.953125,17.8793758
European,ARM,Armenia,2005,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),4.2351015,1356.5322265625,4.1723888
European,ARM,Armenia,2005,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),5.4484989,1279.02490234375,5.3630058
European,ARM,Armenia,2005,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.6567105,1279.02490234375,2.6150238
European,ARM,Armenia,2010,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),15.2915269,606.5779418945312,16.4530203
European,ARM,Armenia,2010,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),17.3505768,753.9074096679688,16.4530203
European,ARM,Armenia,2010,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),23.2889473,609.580078125,20.863159
European,ARM,Armenia,2010,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),18.7411085,757.490966796875,20.863159
European,ARM,Armenia,2010,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),9.346135,623.93115234375,5.2703429
European,ARM,Armenia,2010,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.0552307,780.1264038085938,5.2703429
European,ARM,Armenia,2010,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),6.7720607,606.5779418945312,4.1278600999999995
European,ARM,Armenia,2010,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),2.0365653999999997,753.9074096679688,4.1278600999999995
European,ARM,Armenia,2010,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.4748562,606.5779418945312,1.9916947999999999
European,ARM,Armenia,2010,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8158284,753.9074096679688,1.9916947999999999
European,ARM,Armenia,2015,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),24.4243532,89.21435546875,13.6848241
European,ARM,Armenia,2015,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),12.992520599999999,1467.585693359375,13.6848241
European,ARM,Armenia,2015,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),17.3088461,90.52946472167969,9.3989462
European,ARM,Armenia,2015,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),8.9440413,1477.595458984375,9.3989462
European,ARM,Armenia,2015,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),3.1424510999999997,90.81229400634766,2.6428035
European,ARM,Armenia,2015,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),2.6192428999999997,1514.292724609375,2.6428035
European,ARM,Armenia,2015,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),5.675383999999999,89.21435546875,4.4268824
European,ARM,Armenia,2015,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),4.3620534,1467.585693359375,4.4268824
European,ARM,Armenia,2015,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.1722238999999999,89.21435546875,1.7453524999999999
European,ARM,Armenia,2015,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.7845563999999998,1467.585693359375,1.7453524999999999
European,AZE,Azerbaijan,2000,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),6.0913704,197.0,6.2176164
European,AZE,Azerbaijan,2000,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),5.1063827999999996,235.0,6.2176164
European,AZE,Azerbaijan,2000,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),27.5000006,200.0,24.157623899999997
European,AZE,Azerbaijan,2000,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),29.1139245,237.0,24.157623899999997
European,AZE,Azerbaijan,2000,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),19.02439,205.0,14.045886699999999
European,AZE,Azerbaijan,2000,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),17.6954731,243.0,14.045886699999999
European,AZE,Azerbaijan,2000,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),14.2131984,197.0,8.9810014
European,AZE,Azerbaijan,2000,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),9.3617022,235.0,8.9810014
European,AZE,Azerbaijan,2000,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.598984499999999,197.0,4.1450776
European,AZE,Azerbaijan,2000,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.531914899999999,235.0,4.1450776
European,AZE,Azerbaijan,2006,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),17.156948099999997,42.81235885620117,13.8875455
European,AZE,Azerbaijan,2006,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),13.7952909,1933.1712646484375,13.8875455
European,AZE,Azerbaijan,2006,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),30.6829333,41.97212600708008,26.5474766
European,AZE,Azerbaijan,2006,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),26.1826187,1968.2996826171875,26.5474766
European,AZE,Azerbaijan,2006,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),29.741618,31.05582046508789,8.422036499999999
European,AZE,Azerbaijan,2006,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),9.783373,42.99597930908203,8.422036499999999
European,AZE,Azerbaijan,2006,Education (mother),Secondary or higher education,3,Underweight,Underweight prevalence in children aged < 5 years (%),8.1109762,2031.2401123046875,8.422036499999999
European,AZE,Azerbaijan,2006,Education (mother),Primary education,2,Wasting,Wasting prevalence in children aged < 5 years (%),8.675621399999999,42.81235885620117,6.797607999999999
European,AZE,Azerbaijan,2006,Education (mother),Secondary or higher education,3,Wasting,Wasting prevalence in children aged < 5 years (%),6.8162568,1933.1712646484375,6.797607999999999
European,AZE,Azerbaijan,2006,Education (mother),Primary education,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),4.3601733,42.81235885620117,2.2076709
European,AZE,Azerbaijan,2006,Education (mother),Secondary or higher education,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.191815,1933.1712646484375,2.2076709
South-East Asia,BGD,Bangladesh,1996,Education (mother),No education,1,Overweight,Overweight prevalence in children aged < 5 years (%),2.1280164,2740.1103515625,2.3702723999999997
South-East Asia,BGD,Bangladesh,1996,Education (mother),Primary education,2,Overweight,Overweight prevalence in children aged < 5 years (%),2.8602358,1334.9801025390625,2.3702723999999997
South-East Asia,BGD,Bangladesh,1996,Education (mother),Secondary or higher education,3,Overweight,Overweight prevalence in children aged < 5 years (%),2.3823472,804.6928100585938,2.3702723999999997
South-East Asia,BGD,Bangladesh,1996,Education (mother),No education,1,Stunting,Stunting prevalence in children aged < 5 years (%),65.26018979999999,2747.296875,59.550309199999994
South-East Asia,BGD,Bangladesh,1996,Education (mother),Primary education,2,Stunting,Stunting prevalence in children aged < 5 years (%),60.8437777,1372.46435546875,59.550309199999994
South-East Asia,BGD,Bangladesh,1996,Education (mother),Secondary or higher education,3,Stunting,Stunting prevalence in children aged < 5 years (%),38.1754428,816.9398803710938,59.550309199999994
South-East Asia,BGD,Bangladesh,1996,Education (mother),No education,1,Underweight,Underweight prevalence in children aged < 5 years (%),60.1682901,2926.73193359375,53.560429799999994
South-East Asia,BGD,Bangladesh,1996,Education (mother),Primary education,2,Underweight,Underweight prevalence in children aged < 5 years (%),51.155281099999996,1418.5445556640625,53.560429799999994
